日期,时间,成交价,成交量,总量,属性(持仓增减),B1价,B1量,B2价,B2量,B3价,B3量,S1价,S1量,S2价,S2量,S3价,S3量,BS
2015-08-17,22:48:33,2062.0,2,479170,0,2061.0,4148,0,0,0,0,2062.0,807,0,0,0,0,B
2015-08-17,22:48:34,2062.0,2,479172,0,2061.0,4148,0,0,0,0,2062.0,806,0,0,0,0,B
2015-08-17,22:48:34,2062.0,2,479174,0,2061.0,4138,0,0,0,0,2062.0,795,0,0,0,0,B
2015-08-17,22:48:35,2062.0,22,479196,0,2061.0,4138,0,0,0,0,2062.0,784,0,0,0,0,B
2015-08-17,22:48:36,2062.0,2,479198,0,2061.0,4138,0,0,0,0,2062.0,783,0,0,0,0,B
2015-08-17,22:48:37,2062.0,2,479200,-2,2061.0,4130,0,0,0,0,2062.0,782,0,0,0,0,B
2015-08-17,22:48:37,2062.0,10,479210,-10,2061.0,4130,0,0,0,0,2062.0,777,0,0,0,0,B
2015-08-17,22:48:38,2062.0,20,479230,0,2061.0,4130,0,0,0,0,2062.0,767,0,0,0,0,B
2015-08-17,22:48:39,2062.0,2,479232,0,2061.0,4130,0,0,0,0,2062.0,765,0,0,0,0,B
2015-08-17,22:48:39,2062.0,12,479244,-10,2061.0,4130,0,0,0,0,2062.0,759,0,0,0,0,B
2015-08-17,22:48:43,2062.0,22,479266,0,2061.0,4132,0,0,0,0,2062.0,748,0,0,0,0,B
2015-08-17,22:48:44,2062.0,58,479324,-58,2061.0,4103,0,0,0,0,2062.0,719,0,0,0,0,B
2015-08-17,22:48:44,2062.0,2,479326,0,2061.0,4103,0,0,0,0,2062.0,718,0,0,0,0,B
2015-08-17,22:48:45,2062.0,50,479376,10,2061.0,4103,0,0,0,0,2062.0,693,0,0,0,0,B
2015-08-17,22:48:45,2062.0,208,479584,200,2061.0,4102,0,0,0,0,2062.0,589,0,0,0,0,B
2015-08-17,22:48:46,2062.0,40,479624,20,2061.0,4092,0,0,0,0,2062.0,569,0,0,0,0,B
2015-08-17,22:48:47,2062.0,1140,480764,-356,2062.0,872,0,0,0,0,2063.0,5152,0,0,0,0,B
2015-08-17,22:48:47,2062.0,18,480782,0,2062.0,873,0,0,0,0,2063.0,5153,0,0,0,0,B
2015-08-17,22:48:48,2063.0,4,480786,4,2062.0,930,0,0,0,0,2063.0,5154,0,0,0,0,B
2015-08-17,22:48:50,2063.0,4,480790,2,2062.0,935,0,0,0,0,2063.0,5152,0,0,0,0,B
2015-08-17,22:48:52,2062.0,4,480794,0,2062.0,933,0,0,0,0,2063.0,5152,0,0,0,0,S
2015-08-17,22:48:53,2063.0,20,480814,20,2062.0,942,0,0,0,0,2063.0,5142,0,0,0,0,B
2015-08-17,22:48:57,2062.0,2,480816,2,2062.0,965,0,0,0,0,2063.0,5136,0,0,0,0,S
2015-08-17,22:48:59,2062.0,18,480834,18,2062.0,956,0,0,0,0,2063.0,5133,0,0,0,0,S
2015-08-17,22:49:00,2062.0,10,480844,10,2062.0,951,0,0,0,0,2063.0,5183,0,0,0,0,S
2015-08-17,22:49:01,2062.0,2,480846,2,2062.0,951,0,0,0,0,2063.0,5183,0,0,0,0,S
2015-08-17,22:49:02,2062.0,100,480946,100,2062.0,901,0,0,0,0,2063.0,5184,0,0,0,0,S
2015-08-17,22:49:02,2062.0,2,480948,0,2062.0,900,0,0,0,0,2063.0,5184,0,0,0,0,S
2015-08-17,22:49:06,2062.0,12,480960,12,2062.0,908,0,0,0,0,2063.0,5186,0,0,0,0,S
2015-08-17,22:49:09,2062.0,16,480976,16,2062.0,891,0,0,0,0,2063.0,5185,0,0,0,0,S
2015-08-17,22:49:15,2062.0,2,480978,2,2062.0,903,0,0,0,0,2063.0,5187,0,0,0,0,S
2015-08-17,22:49:16,2062.0,2,480980,0,2062.0,902,0,0,0,0,2063.0,5187,0,0,0,0,S
2015-08-17,22:49:19,2062.0,2,480982,2,2062.0,902,0,0,0,0,2063.0,5187,0,0,0,0,S
2015-08-17,22:49:20,2062.0,4,480986,0,2062.0,921,0,0,0,0,2063.0,5187,0,0,0,0,S
2015-08-17,22:49:25,2062.0,50,481036,0,2062.0,900,0,0,0,0,2063.0,5187,0,0,0,0,S
2015-08-17,22:49:29,2062.0,10,481046,10,2062.0,879,0,0,0,0,2063.0,5276,0,0,0,0,S
2015-08-17,22:49:30,2062.0,1770,482816,972,2061.0,4329,0,0,0,0,2062.0,994,0,0,0,0,S
2015-08-17,22:49:32,2062.0,2,482818,0,2061.0,4090,0,0,0,0,2062.0,1085,0,0,0,0,S
2015-08-17,22:49:34,2062.0,20,482838,20,2061.0,4090,0,0,0,0,2062.0,1122,0,0,0,0,S
2015-08-17,22:49:35,2062.0,16,482854,0,2061.0,4090,0,0,0,0,2062.0,1114,0,0,0,0,S
2015-08-17,22:49:36,2062.0,30,482884,30,2061.0,4101,0,0,0,0,2062.0,1109,0,0,0,0,S
2015-08-17,22:49:37,2062.0,2,482886,0,2061.0,4106,0,0,0,0,2062.0,1108,0,0,0,0,S
2015-08-17,22:49:39,2062.0,102,482988,102,2061.0,4107,0,0,0,0,2062.0,1061,0,0,0,0,S
2015-08-17,22:49:41,2062.0,2,482990,0,2061.0,4107,0,0,0,0,2062.0,1060,0,0,0,0,S
2015-08-17,22:49:44,2062.0,22,483012,2,2061.0,4077,0,0,0,0,2062.0,1050,0,0,0,0,S
2015-08-17,22:49:48,2062.0,4,483016,0,2061.0,4077,0,0,0,0,2062.0,1055,0,0,0,0,S
2015-08-17,22:49:49,2062.0,2,483018,0,2061.0,4077,0,0,0,0,2062.0,1054,0,0,0,0,S
2015-08-17,22:49:50,2062.0,2,483020,2,2061.0,4077,0,0,0,0,2062.0,1064,0,0,0,0,S
2015-08-17,22:49:52,2062.0,10,483030,10,2061.0,4077,0,0,0,0,2062.0,1069,0,0,0,0,S
2015-08-17,22:49:53,2062.0,2,483032,2,2061.0,4076,0,0,0,0,2062.0,1074,0,0,0,0,S
2015-08-17,22:49:53,2062.0,2,483034,2,2061.0,4076,0,0,0,0,2062.0,1073,0,0,0,0,S
2015-08-17,22:49:56,2062.0,50,483084,18,2061.0,4082,0,0,0,0,2062.0,1051,0,0,0,0,S
2015-08-17,22:49:57,2061.0,4,483088,-4,2061.0,4085,0,0,0,0,2062.0,1050,0,0,0,0,S
2015-08-17,22:49:58,2061.0,2,483090,0,2061.0,4086,0,0,0,0,2062.0,1050,0,0,0,0,S
2015-08-17,22:49:58,2061.0,32,483122,0,2061.0,4070,0,0,0,0,2062.0,1050,0,0,0,0,S
2015-08-17,22:49:59,2061.0,14,483136,0,2061.0,4065,0,0,0,0,2062.0,1048,0,0,0,0,S
2015-08-17,22:50:00,2061.0,50,483186,0,2061.0,4040,0,0,0,0,2062.0,1048,0,0,0,0,S
2015-08-17,22:50:00,2062.0,106,483292,-94,2061.0,4034,0,0,0,0,2062.0,1023,0,0,0,0,B
2015-08-17,22:50:01,2062.0,88,483380,40,2061.0,4034,0,0,0,0,2062.0,979,0,0,0,0,B
2015-08-17,22:50:01,2062.0,12,483392,6,2061.0,4034,0,0,0,0,2062.0,963,0,0,0,0,B
2015-08-17,22:50:02,2062.0,26,483418,26,2061.0,4034,0,0,0,0,2062.0,950,0,0,0,0,B
2015-08-17,22:50:03,2062.0,2,483420,2,2061.0,4036,0,0,0,0,2062.0,959,0,0,0,0,B
2015-08-17,22:50:07,2062.0,20,483440,20,2061.0,4086,0,0,0,0,2062.0,951,0,0,0,0,B
2015-08-17,22:50:09,2062.0,2,483442,2,2061.0,4087,0,0,0,0,2062.0,1056,0,0,0,0,B
2015-08-17,22:50:17,2062.0,2,483444,2,2061.0,4135,0,0,0,0,2062.0,1060,0,0,0,0,B
2015-08-17,22:50:21,2061.0,50,483494,0,2061.0,4109,0,0,0,0,2062.0,1063,0,0,0,0,S
2015-08-17,22:50:24,2062.0,8,483502,0,2061.0,4110,0,0,0,0,2062.0,1059,0,0,0,0,B
2015-08-17,22:50:24,2062.0,4,483506,0,2061.0,4110,0,0,0,0,2062.0,1057,0,0,0,0,B
2015-08-17,22:50:33,2062.0,10,483516,0,2061.0,4113,0,0,0,0,2062.0,1048,0,0,0,0,B
2015-08-17,22:50:35,2062.0,12,483528,12,2061.0,4113,0,0,0,0,2062.0,1043,0,0,0,0,B
2015-08-17,22:50:36,2061.0,2,483530,0,2061.0,4112,0,0,0,0,2062.0,1047,0,0,0,0,S
2015-08-17,22:50:40,2061.0,2,483532,0,2061.0,4112,0,0,0,0,2062.0,1148,0,0,0,0,S
2015-08-17,22:50:45,2062.0,800,484332,222,2061.0,4112,0,0,0,0,2062.0,749,0,0,0,0,B
2015-08-17,22:50:46,2062.0,200,484532,-200,2061.0,4112,0,0,0,0,2062.0,637,0,0,0,0,B
2015-08-17,22:50:48,2062.0,2,484534,0,2061.0,4118,0,0,0,0,2062.0,685,0,0,0,0,B
2015-08-17,22:50:49,2062.0,4,484538,0,2061.0,4118,0,0,0,0,2062.0,683,0,0,0,0,B
2015-08-17,22:50:50,2061.0,8,484546,-8,2061.0,4114,0,0,0,0,2062.0,690,0,0,0,0,S
2015-08-17,22:50:51,2062.0,4,484550,-4,2061.0,4114,0,0,0,0,2062.0,688,0,0,0,0,B
2015-08-17,22:50:54,2062.0,10,484560,-10,2061.0,4114,0,0,0,0,2062.0,704,0,0,0,0,B
2015-08-17,22:50:55,2062.0,2,484562,-2,2061.0,4114,0,0,0,0,2062.0,706,0,0,0,0,B
2015-08-17,22:50:56,2062.0,16,484578,-16,2061.0,4116,0,0,0,0,2062.0,698,0,0,0,0,B
2015-08-17,22:50:58,2062.0,2,484580,0,2061.0,4114,0,0,0,0,2062.0,697,0,0,0,0,B
2015-08-17,22:50:59,2062.0,2,484582,0,2061.0,4114,0,0,0,0,2062.0,696,0,0,0,0,B
2015-08-17,22:51:00,2062.0,70,484652,0,2061.0,4114,0,0,0,0,2062.0,671,0,0,0,0,B
2015-08-17,22:51:01,2062.0,40,484692,0,2061.0,4116,0,0,0,0,2062.0,651,0,0,0,0,B
2015-08-17,22:51:01,2062.0,2,484694,2,2061.0,4116,0,0,0,0,2062.0,650,0,0,0,0,B
2015-08-17,22:51:03,2061.0,34,484728,0,2061.0,4114,0,0,0,0,2062.0,636,0,0,0,0,S
2015-08-17,22:51:04,2062.0,10,484738,0,2061.0,4110,0,0,0,0,2062.0,635,0,0,0,0,B
2015-08-17,22:51:05,2062.0,2,484740,0,2061.0,4110,0,0,0,0,2062.0,634,0,0,0,0,B
2015-08-17,22:51:06,2062.0,20,484760,-20,2061.0,4110,0,0,0,0,2062.0,624,0,0,0,0,B
2015-08-17,22:51:07,2062.0,4,484764,-4,2061.0,4110,0,0,0,0,2062.0,623,0,0,0,0,B
2015-08-17,22:51:09,2062.0,4,484768,-4,2061.0,4110,0,0,0,0,2062.0,621,0,0,0,0,B
2015-08-17,22:51:10,2062.0,6,484774,-6,2061.0,4110,0,0,0,0,2062.0,618,0,0,0,0,B
2015-08-17,22:51:11,2062.0,100,484874,0,2061.0,4110,0,0,0,0,2062.0,588,0,0,0,0,B
2015-08-17,22:51:13,2062.0,40,484914,0,2061.0,4110,0,0,0,0,2062.0,563,0,0,0,0,B
2015-08-17,22:51:16,2062.0,20,484934,0,2061.0,4110,0,0,0,0,2062.0,553,0,0,0,0,B
2015-08-17,22:51:17,2062.0,2,484936,0,2061.0,4110,0,0,0,0,2062.0,552,0,0,0,0,B
2015-08-17,22:51:18,2062.0,2,484938,-2,2061.0,4110,0,0,0,0,2062.0,551,0,0,0,0,B
2015-08-17,22:51:18,2062.0,382,485320,100,2061.0,4110,0,0,0,0,2062.0,350,0,0,0,0,B
2015-08-17,22:51:19,2062.0,20,485340,12,2061.0,4110,0,0,0,0,2062.0,340,0,0,0,0,B
2015-08-17,22:51:20,2062.0,2,485342,-2,2061.0,4110,0,0,0,0,2062.0,339,0,0,0,0,B
2015-08-17,22:51:20,2062.0,20,485362,0,2061.0,4110,0,0,0,0,2062.0,329,0,0,0,0,B
2015-08-17,22:51:21,2062.0,70,485432,0,2061.0,4110,0,0,0,0,2062.0,294,0,0,0,0,B
2015-08-17,22:51:24,2062.0,2,485434,-2,2061.0,4112,0,0,0,0,2062.0,314,0,0,0,0,B
2015-08-17,22:51:27,2062.0,6,485440,-6,2061.0,4122,0,0,0,0,2062.0,314,0,0,0,0,B
2015-08-17,22:51:29,2062.0,2,485442,-2,2061.0,4122,0,0,0,0,2062.0,313,0,0,0,0,B
2015-08-17,22:51:29,2061.0,104,485546,-56,2061.0,4070,0,0,0,0,2062.0,325,0,0,0,0,S
2015-08-17,22:51:30,2062.0,8,485554,0,2061.0,4080,0,0,0,0,2062.0,331,0,0,0,0,B
2015-08-17,22:51:31,2062.0,14,485568,0,2061.0,4078,0,0,0,0,2062.0,326,0,0,0,0,B
2015-08-17,22:51:31,2061.0,30,485598,16,2061.0,4066,0,0,0,0,2062.0,323,0,0,0,0,S
2015-08-17,22:51:32,2062.0,4,485602,-4,2061.0,4078,0,0,0,0,2062.0,391,0,0,0,0,B
2015-08-17,22:51:33,2062.0,6,485608,-6,2061.0,4098,0,0,0,0,2062.0,392,0,0,0,0,B
2015-08-17,22:51:33,2061.0,12,485620,-2,2061.0,4092,0,0,0,0,2062.0,392,0,0,0,0,S
2015-08-17,22:51:34,2061.0,2,485622,2,2061.0,4091,0,0,0,0,2062.0,395,0,0,0,0,S
2015-08-17,22:51:35,2061.0,4,485626,-2,2061.0,4090,0,0,0,0,2062.0,471,0,0,0,0,S
2015-08-17,22:51:36,2062.0,2,485628,0,2061.0,4086,0,0,0,0,2062.0,477,0,0,0,0,B
2015-08-17,22:51:36,2061.0,2,485630,0,2061.0,4085,0,0,0,0,2062.0,543,0,0,0,0,S
2015-08-17,22:51:37,2062.0,20,485650,0,2061.0,4085,0,0,0,0,2062.0,534,0,0,0,0,B
2015-08-17,22:51:42,2061.0,30,485680,-10,2061.0,4102,0,0,0,0,2062.0,546,0,0,0,0,S
2015-08-17,22:51:45,2061.0,18,485698,-14,2061.0,4099,0,0,0,0,2062.0,547,0,0,0,0,S
2015-08-17,22:51:51,2061.0,4,485702,4,2061.0,4102,0,0,0,0,2062.0,569,0,0,0,0,S
2015-08-17,22:51:52,2062.0,2,485704,-2,2061.0,4105,0,0,0,0,2062.0,568,0,0,0,0,B
2015-08-17,22:51:53,2062.0,22,485726,0,2061.0,4105,0,0,0,0,2062.0,567,0,0,0,0,B
2015-08-17,22:51:53,2061.0,2,485728,2,2061.0,4104,0,0,0,0,2062.0,667,0,0,0,0,S
2015-08-17,22:51:55,2061.0,4,485732,4,2061.0,4103,0,0,0,0,2062.0,670,0,0,0,0,S
2015-08-17,22:51:56,2061.0,12,485744,6,2061.0,4097,0,0,0,0,2062.0,681,0,0,0,0,S
2015-08-17,22:51:56,2061.0,2,485746,0,2061.0,4098,0,0,0,0,2062.0,681,0,0,0,0,S
2015-08-17,22:51:58,2061.0,18,485764,16,2061.0,4090,0,0,0,0,2062.0,680,0,0,0,0,S
2015-08-17,22:51:59,2062.0,4,485768,0,2061.0,4090,0,0,0,0,2062.0,678,0,0,0,0,B
2015-08-17,22:52:01,2062.0,4,485772,-4,2061.0,4090,0,0,0,0,2062.0,676,0,0,0,0,B
2015-08-17,22:52:03,2062.0,160,485932,-128,2061.0,4085,0,0,0,0,2062.0,588,0,0,0,0,B
2015-08-17,22:52:03,2062.0,2,485934,0,2061.0,4085,0,0,0,0,2062.0,587,0,0,0,0,B
2015-08-17,22:52:04,2061.0,2,485936,0,2061.0,4084,0,0,0,0,2062.0,589,0,0,0,0,S
2015-08-17,22:52:08,2062.0,10,485946,0,2061.0,4087,0,0,0,0,2062.0,597,0,0,0,0,B
2015-08-17,22:52:13,2062.0,2,485948,0,2061.0,4086,0,0,0,0,2062.0,602,0,0,0,0,B
2015-08-17,22:52:14,2062.0,6,485954,0,2061.0,4088,0,0,0,0,2062.0,899,0,0,0,0,B
2015-08-17,22:52:17,2062.0,2,485956,0,2061.0,4083,0,0,0,0,2062.0,932,0,0,0,0,B
2015-08-17,22:52:17,2062.0,2,485958,0,2061.0,4083,0,0,0,0,2062.0,931,0,0,0,0,B
2015-08-17,22:52:18,2062.0,2,485960,-2,2061.0,4083,0,0,0,0,2062.0,930,0,0,0,0,B
2015-08-17,22:52:19,2061.0,10,485970,-8,2061.0,4078,0,0,0,0,2062.0,930,0,0,0,0,S
2015-08-17,22:52:20,2062.0,2,485972,0,2061.0,4078,0,0,0,0,2062.0,929,0,0,0,0,B
2015-08-17,22:52:20,2062.0,2,485974,0,2061.0,4078,0,0,0,0,2062.0,928,0,0,0,0,B
2015-08-17,22:52:21,2062.0,6,485980,0,2061.0,4078,0,0,0,0,2062.0,928,0,0,0,0,B
2015-08-17,22:52:31,2061.0,8,485988,2,2061.0,4075,0,0,0,0,2062.0,943,0,0,0,0,S
2015-08-17,22:52:32,2061.0,12,486000,2,2061.0,4069,0,0,0,0,2062.0,943,0,0,0,0,S
2015-08-17,22:52:34,2062.0,2,486002,0,2061.0,4064,0,0,0,0,2062.0,943,0,0,0,0,B
2015-08-17,22:52:36,2062.0,14,486016,-14,2061.0,4065,0,0,0,0,2062.0,936,0,0,0,0,B
2015-08-17,22:52:37,2061.0,2,486018,-2,2061.0,4064,0,0,0,0,2062.0,867,0,0,0,0,S
2015-08-17,22:52:38,2062.0,6,486024,0,2061.0,4064,0,0,0,0,2062.0,864,0,0,0,0,B
2015-08-17,22:52:39,2062.0,2,486026,-2,2061.0,4064,0,0,0,0,2062.0,863,0,0,0,0,B
2015-08-17,22:52:43,2062.0,12,486038,-12,2061.0,4064,0,0,0,0,2062.0,878,0,0,0,0,B
2015-08-17,22:52:45,2062.0,2,486040,0,2061.0,4059,0,0,0,0,2062.0,877,0,0,0,0,B
2015-08-17,22:52:47,2062.0,2,486042,0,2061.0,4059,0,0,0,0,2062.0,847,0,0,0,0,B
2015-08-17,22:52:50,2062.0,2,486044,0,2061.0,4058,0,0,0,0,2062.0,847,0,0,0,0,B
2015-08-17,22:52:51,2062.0,2,486046,-2,2061.0,4058,0,0,0,0,2062.0,846,0,0,0,0,B
2015-08-17,22:52:52,2062.0,40,486086,-4,2061.0,4058,0,0,0,0,2062.0,826,0,0,0,0,B
2015-08-17,22:52:53,2062.0,2,486088,2,2061.0,4061,0,0,0,0,2062.0,830,0,0,0,0,B
2015-08-17,22:52:53,2062.0,2,486090,0,2061.0,4061,0,0,0,0,2062.0,829,0,0,0,0,B
2015-08-17,22:52:54,2062.0,2,486092,2,2061.0,4061,0,0,0,0,2062.0,828,0,0,0,0,B
2015-08-17,22:52:54,2062.0,2,486094,0,2061.0,4061,0,0,0,0,2062.0,827,0,0,0,0,B
2015-08-17,22:52:55,2062.0,18,486112,14,2061.0,4058,0,0,0,0,2062.0,823,0,0,0,0,B
2015-08-17,22:52:55,2061.0,4,486116,2,2061.0,4056,0,0,0,0,2062.0,823,0,0,0,0,S
2015-08-17,22:52:58,2062.0,2,486118,2,2061.0,4056,0,0,0,0,2062.0,822,0,0,0,0,B
2015-08-17,22:53:01,2062.0,4,486122,4,2061.0,4062,0,0,0,0,2062.0,743,0,0,0,0,B
2015-08-17,22:53:03,2062.0,8,486130,8,2061.0,4062,0,0,0,0,2062.0,746,0,0,0,0,B
2015-08-17,22:53:05,2062.0,6,486136,6,2061.0,4062,0,0,0,0,2062.0,757,0,0,0,0,B
2015-08-17,22:53:06,2061.0,2,486138,-2,2061.0,4060,0,0,0,0,2062.0,761,0,0,0,0,S
2015-08-17,22:53:07,2061.0,10,486148,6,2061.0,4059,0,0,0,0,2062.0,757,0,0,0,0,S
2015-08-17,22:53:08,2062.0,4,486152,0,2061.0,4059,0,0,0,0,2062.0,755,0,0,0,0,B
2015-08-17,22:53:09,2062.0,22,486174,22,2061.0,4089,0,0,0,0,2062.0,744,0,0,0,0,B
2015-08-17,22:53:09,2062.0,2,486176,2,2061.0,4089,0,0,0,0,2062.0,743,0,0,0,0,B
2015-08-17,22:53:10,2062.0,8,486184,-4,2061.0,4089,0,0,0,0,2062.0,739,0,0,0,0,B
2015-08-17,22:53:10,2062.0,2,486186,0,2061.0,4089,0,0,0,0,2062.0,738,0,0,0,0,B
2015-08-17,22:53:12,2062.0,2,486188,0,2061.0,4089,0,0,0,0,2062.0,747,0,0,0,0,B
2015-08-17,22:53:13,2062.0,6,486194,0,2061.0,4089,0,0,0,0,2062.0,744,0,0,0,0,B
2015-08-17,22:53:17,2062.0,2,486196,-2,2061.0,4089,0,0,0,0,2062.0,740,0,0,0,0,B
2015-08-17,22:53:19,2062.0,114,486310,-96,2061.0,4090,0,0,0,0,2062.0,678,0,0,0,0,B
2015-08-17,22:53:20,2061.0,14,486324,-4,2061.0,4088,0,0,0,0,2062.0,657,0,0,0,0,S
2015-08-17,22:53:21,2062.0,4,486328,-4,2061.0,4088,0,0,0,0,2062.0,555,0,0,0,0,B
2015-08-17,22:53:22,2062.0,16,486344,4,2061.0,4088,0,0,0,0,2062.0,547,0,0,0,0,B
2015-08-17,22:53:24,2062.0,4,486348,0,2061.0,4088,0,0,0,0,2062.0,555,0,0,0,0,B
2015-08-17,22:53:26,2062.0,4,486352,0,2061.0,4089,0,0,0,0,2062.0,555,0,0,0,0,B
2015-08-17,22:53:28,2062.0,6,486358,0,2061.0,4090,0,0,0,0,2062.0,552,0,0,0,0,B
2015-08-17,22:53:30,2062.0,2,486360,0,2061.0,4103,0,0,0,0,2062.0,551,0,0,0,0,B
2015-08-17,22:53:31,2062.0,2,486362,0,2061.0,4104,0,0,0,0,2062.0,550,0,0,0,0,B
2015-08-17,22:53:34,2062.0,20,486382,0,2061.0,4104,0,0,0,0,2062.0,540,0,0,0,0,B
2015-08-17,22:53:37,2062.0,6,486388,0,2061.0,4105,0,0,0,0,2062.0,533,0,0,0,0,B
2015-08-17,22:53:38,2062.0,2,486390,0,2061.0,4104,0,0,0,0,2062.0,532,0,0,0,0,B
2015-08-17,22:53:40,2062.0,2,486392,0,2061.0,4164,0,0,0,0,2062.0,551,0,0,0,0,B
2015-08-17,22:53:41,2062.0,20,486412,-20,2061.0,4164,0,0,0,0,2062.0,541,0,0,0,0,B
2015-08-17,22:53:42,2062.0,10,486422,0,2061.0,4164,0,0,0,0,2062.0,536,0,0,0,0,B
2015-08-17,22:53:42,2062.0,2,486424,0,2061.0,4164,0,0,0,0,2062.0,535,0,0,0,0,B
2015-08-17,22:53:47,2062.0,12,486436,0,2061.0,4163,0,0,0,0,2062.0,530,0,0,0,0,B
2015-08-17,22:53:49,2062.0,10,486446,-10,2061.0,4163,0,0,0,0,2062.0,602,0,0,0,0,B
2015-08-17,22:53:49,2062.0,2,486448,0,2061.0,4164,0,0,0,0,2062.0,602,0,0,0,0,B
2015-08-17,22:53:50,2062.0,10,486458,0,2061.0,4163,0,0,0,0,2062.0,597,0,0,0,0,B
2015-08-17,22:53:52,2062.0,10,486468,-10,2061.0,4163,0,0,0,0,2062.0,592,0,0,0,0,B
2015-08-17,22:53:53,2062.0,20,486488,-20,2061.0,4163,0,0,0,0,2062.0,582,0,0,0,0,B
2015-08-17,22:53:53,2062.0,10,486498,-10,2061.0,4163,0,0,0,0,2062.0,577,0,0,0,0,B
2015-08-17,22:53:54,2062.0,100,486598,-78,2061.0,4164,0,0,0,0,2062.0,527,0,0,0,0,B
2015-08-17,22:53:55,2062.0,2,486600,2,2061.0,4164,0,0,0,0,2062.0,516,0,0,0,0,B
2015-08-17,22:53:56,2061.0,2,486602,0,2061.0,4163,0,0,0,0,2062.0,516,0,0,0,0,S
2015-08-17,22:53:59,2062.0,10,486612,0,2061.0,4163,0,0,0,0,2062.0,511,0,0,0,0,B
2015-08-17,22:54:01,2062.0,2,486614,2,2061.0,4163,0,0,0,0,2062.0,510,0,0,0,0,B
2015-08-17,22:54:02,2061.0,4,486618,0,2061.0,4161,0,0,0,0,2062.0,510,0,0,0,0,S
2015-08-17,22:54:02,2062.0,2,486620,0,2061.0,4161,0,0,0,0,2062.0,509,0,0,0,0,B
2015-08-17,22:54:03,2062.0,8,486628,8,2061.0,4161,0,0,0,0,2062.0,505,0,0,0,0,B
2015-08-17,22:54:03,2062.0,4,486632,4,2061.0,4158,0,0,0,0,2062.0,503,0,0,0,0,B
2015-08-17,22:54:04,2062.0,2,486634,2,2061.0,4158,0,0,0,0,2062.0,502,0,0,0,0,B
2015-08-17,22:54:06,2062.0,2,486636,2,2061.0,4159,0,0,0,0,2062.0,503,0,0,0,0,B
2015-08-17,22:54:11,2062.0,2,486638,2,2061.0,4199,0,0,0,0,2062.0,526,0,0,0,0,B
2015-08-17,22:54:13,2062.0,2,486640,2,2061.0,4194,0,0,0,0,2062.0,525,0,0,0,0,B
2015-08-17,22:54:15,2062.0,10,486650,0,2061.0,4184,0,0,0,0,2062.0,531,0,0,0,0,B
2015-08-17,22:54:15,2061.0,6,486656,-6,2061.0,4181,0,0,0,0,2062.0,531,0,0,0,0,S
2015-08-17,22:54:16,2062.0,6,486662,6,2061.0,4181,0,0,0,0,2062.0,528,0,0,0,0,B
2015-08-17,22:54:19,2062.0,1036,487698,-294,2062.0,675,0,0,0,0,2063.0,5243,0,0,0,0,B
2015-08-17,22:54:20,2062.0,304,488002,0,2062.0,534,0,0,0,0,2063.0,5240,0,0,0,0,B
2015-08-17,22:54:20,2063.0,136,488138,80,2062.0,494,0,0,0,0,2063.0,5236,0,0,0,0,B
2015-08-17,22:54:22,2062.0,10,488148,0,2062.0,496,0,0,0,0,2063.0,5240,0,0,0,0,S
2015-08-17,22:54:23,2062.0,2,488150,0,2062.0,502,0,0,0,0,2063.0,5240,0,0,0,0,S
2015-08-17,22:54:24,2062.0,2,488152,0,2062.0,562,0,0,0,0,2063.0,5254,0,0,0,0,S
2015-08-17,22:54:26,2063.0,6,488158,0,2062.0,576,0,0,0,0,2063.0,5263,0,0,0,0,B
2015-08-17,22:54:28,2062.0,10,488168,0,2062.0,678,0,0,0,0,2063.0,5260,0,0,0,0,S
2015-08-17,22:54:28,2063.0,2,488170,2,2062.0,688,0,0,0,0,2063.0,5260,0,0,0,0,B
2015-08-17,22:54:30,2062.0,6,488176,0,2062.0,686,0,0,0,0,2063.0,5260,0,0,0,0,S
2015-08-17,22:54:31,2062.0,20,488196,18,2062.0,678,0,0,0,0,2063.0,5260,0,0,0,0,S
2015-08-17,22:54:32,2062.0,34,488230,0,2062.0,664,0,0,0,0,2063.0,5260,0,0,0,0,S
2015-08-17,22:54:33,2062.0,4,488234,2,2062.0,664,0,0,0,0,2063.0,5260,0,0,0,0,S
2015-08-17,22:54:36,2062.0,2,488236,2,2062.0,839,0,0,0,0,2063.0,5259,0,0,0,0,S
2015-08-17,22:54:36,2062.0,18,488254,10,2062.0,830,0,0,0,0,2063.0,5259,0,0,0,0,S
2015-08-17,22:54:37,2062.0,2,488256,-2,2062.0,830,0,0,0,0,2063.0,5259,0,0,0,0,S
2015-08-17,22:54:39,2062.0,2,488258,2,2062.0,836,0,0,0,0,2063.0,5260,0,0,0,0,S
2015-08-17,22:54:42,2062.0,200,488458,0,2062.0,747,0,0,0,0,2063.0,5260,0,0,0,0,S
2015-08-17,22:54:43,2062.0,8,488466,0,2062.0,723,0,0,0,0,2063.0,5260,0,0,0,0,S
2015-08-17,22:54:45,2062.0,8,488474,8,2062.0,722,0,0,0,0,2063.0,5261,0,0,0,0,S
2015-08-17,22:54:50,2062.0,2,488476,2,2062.0,727,0,0,0,0,2063.0,5261,0,0,0,0,S
2015-08-17,22:54:53,2062.0,2,488478,0,2062.0,733,0,0,0,0,2063.0,5262,0,0,0,0,S
2015-08-17,22:54:56,2062.0,16,488494,0,2062.0,722,0,0,0,0,2063.0,5249,0,0,0,0,S
